2015-07-01 10:09:40	order	U129174570	P0007353080	1	850
2015-07-01 10:12:59	order	U407554310	P0008974405	1	238
2015-07-01 10:13:02	order	U454430371	P0012914882	1	990
2015-07-01 10:13:19	order	U464917165	P0023907656	1	22200
2015-07-01 10:14:35	order	U141714032	P0018765150025	1	888
2015-07-01 10:15:13	order	U434817764	P0023449705	1	859
2015-07-01 10:15:17	order	U210982424	P0007296133	1	550
2015-07-01 10:15:50	order	U223478312	P0003775690015	1	999
2015-07-01 10:16:27	order	U46525039	P0022827254	1	599
2015-07-01 10:16:29	order	U407554310	P0006526483	1	474
2015-07-01 10:17:39	order	U209676959	P0013843056	1	780
2015-07-01 10:18:19	order	U303575631	P0004597655	1	3390
2015-07-01 10:18:34	order	U465241070	P0021880320	1	312
2015-07-01 10:18:37	order	U156137950	P0023587465	1	1180
2015-07-01 10:18:57	order	U17953331	P0002072873	1	799
2015-07-01 10:20:25	order	U149361546	P0009717680044	1	888
2015-07-01 10:20:50	order	U300073141	P0006063654	2	299
2015-07-01 10:22:57	order	U136392120	P0005716211	1	980
2015-07-01 10:23:11	order	U219184439	P0022827254	1	599
2015-07-01 10:23:19	order	U30364235	P0005188864	1	3290
2015-07-01 10:26:53	order	U446604949	P0002124942	1	980
2015-07-01 10:29:46	order	U45772661	P0007098870030	1	1099
2015-07-01 10:30:16	order	U22033638	P0018639703	1	1099
2015-07-01 10:30:46	order	U46524192	P0023953156	1	3888
2015-07-01 10:31:20	order	U10120291443	P0005923256	1	1889
2015-07-01 10:32:03	order	U355635028	P0018422666	1	3100
2015-07-01 10:33:32	order	U465254854	P0023525740	1	599
2015-07-01 10:33:34	order	U10096472010	P0004134266	1	1780
2015-07-01 10:35:47	order	U442248668	P0022270170042	1	199
2015-07-01 10:39:37	order	U445600616	P0005926701	2	69
2015-07-01 10:43:05	order	U462854373	P0019739333	1	197
2015-07-01 10:44:25	order	U331596335	P0009936630023	1	1478
2015-07-01 10:45:00	order	U36535048	P0021252850006	1	1580
2015-07-01 10:45:34	order	U367382376	P0006518256	1	6388
2015-07-01 10:47:46	order	U23531255	P0003848540076	1	690
2015-07-01 10:48:43	order	U46525732	P0014262860010	1	1280
2015-07-01 10:50:25	order	U10114121420	P0000931195	2	790
2015-07-01 10:50:28	order	U40727643	P0022245882	1	11800
2015-07-01 10:50:41	order	U23531255	P0003848540065	2	690
2015-07-01 10:50:59	order	U434817764	P0023729462	3	170
2015-07-01 10:51:37	order	U416067860	P0004607050	1	1099
2015-07-01 10:51:40	order	U1002243627	P0018879265	1	980
2015-07-01 10:52:10	order	U157928010	P0014221281	1	35350
2015-07-01 10:53:06	order	U334244933	P0021931453	1	450
2015-07-01 10:53:34	order	U46525732	P0006611780	2	739
2015-07-01 10:54:53	order	U465262453	P0024025536	1	999
2015-07-01 10:56:56	order	U223559049	P0018377790034	1	2218
2015-07-01 10:58:13	order	U465260433	P0000635961	1	670
2015-07-01 10:59:09	order	U200848113	P0023902650170	1	299
2015-07-01 10:59:20	order	U211121428	P0005926653	1	699
2015-07-01 10:59:39	order	U442248668	P0018708163	1	749
2015-07-01 11:01:28	order	U152432028	P0006173230	4	159
2015-07-01 11:02:01	order	U46525765	P0014559053	1	649
2015-07-01 11:02:22	order	U465182322	P0009938456	1	3850
2015-07-01 11:03:29	order	U200848113	P0023902650100	1	299
2015-07-01 11:03:57	order	U142809250	P0018979550004	1	2495
2015-07-01 11:03:57	order	U10019837849	P0007213301	1	3990
2015-07-01 11:04:12	order	U332690745	P0018284464	1	699
2015-07-01 11:04:31	order	U46524225	P0021949443	1	899
2015-07-01 11:04:42	order	U46525776	P0019616560014	1	599
2015-07-01 11:07:12	order	U465264372	P0022827254	1	599
2015-07-01 11:09:11	order	U32183745	P0022271664	1	3899
2015-07-01 11:10:00	order	U447836444	P0004758051	1	5780
2015-07-01 11:10:31	order	U294423058	P0022827254	1	599
2015-07-01 11:11:01	order	U316654372	P0023516452	1	699
2015-07-01 11:11:03	order	U46525787	P0023593320015	1	990
2015-07-01 11:11:32	order	U393304640	P0018821902	1	29800
2015-07-01 11:13:31	order	U416816174	P0006648450001	1	570
2015-07-01 11:13:42	order	U465272375	P0005664390012	1	399
2015-07-01 11:13:51	order	U46525798	P0018700102	1	3488
2015-07-01 11:14:07	order	U422362824	P0006154304	1	580
2015-07-01 11:15:51	order	U29393243	P0022358250014	1	2086
2015-07-01 11:16:00	order	U124338162	P0005185810	1	129
2015-07-01 11:16:34	order	U150054344	P0023845905	1	1450
2015-07-01 11:16:48	order	U465258413	P0023935730	1	2990
2015-07-01 11:17:37	order	U338190565	P0006607064	1	2199
2015-07-01 11:17:51	order	U338177613	P0000210416	1	700
2015-07-01 11:18:31	order	U147023675	P0018721440021	1	950
2015-07-01 11:18:34	order	U301284364	P0022271664	1	3899
2015-07-01 11:20:14	order	U465256369	P0021949443	1	899
2015-07-01 11:20:38	order	U236840640	P0022827254	1	599
2015-07-01 11:20:50	order	U46496461	P0018913134	1	890
2015-07-01 11:20:53	order	U46338677	P0014573260015	1	9100
2015-07-01 11:21:39	order	U359904464	P0004136296	1	599
2015-07-01 11:21:59	order	U147023675	P0006240420001	1	750
2015-07-01 11:22:44	order	U196216349	P0005188875	1	1690
2015-07-01 11:22:51	order	U126680275	P0022827254	1	599
2015-07-01 11:22:57	order	U46496461	P0018913134	1	890
2015-07-01 11:22:59	order	U221561921	P0024077465	1	480
2015-07-01 11:23:39	order	U412830729	P0018887570026	1	990
2015-07-01 11:24:31	order	U147841313	P0012231704	1	25225
2015-07-01 11:25:09	order	U268825430	P0022229940036	1	590
2015-07-01 11:25:14	order	U465241474	P0018313060006	1	359
2015-07-01 11:25:36	order	U328122322	P0006470855	1	3688
2015-07-01 11:28:43	order	U363660347	P0007401995	1	999
2015-07-01 11:29:12	order	U316410824	P0009683251	1	899
2015-07-01 11:29:17	order	U40009233	P0003462340	1	770
2015-07-01 11:29:18	order	U143504068	P0024073545	1	253
2015-07-01 11:29:26	order	U46527272	P0011748440012	1	99
2015-07-01 11:29:43	order	U338951148	P0000715783	1	800
2015-07-01 11:29:52	order	U450616649	P0020213336	1	296
2015-07-01 11:30:16	order	U196216349	P0003248055	1	799
2015-07-01 11:31:32	order	U465254450	P0021949443	1	899
2015-07-01 11:31:40	order	U303068441	P0022269682	1	630
2015-07-01 11:31:45	order	U234532761	P0013855866	1	1699
2015-07-01 11:32:08	order	U10043108865	P0022255822	1	1980
2015-07-01 11:33:54	order	U154432210	P0002367890033	1	999
2015-07-01 11:35:17	order	U465094467	P0013268150022	2	250
2015-07-01 11:38:28	order	U155744846	P0001410356	1	8800
